image_1,image_2,image_3,style_id,sub_class,class,sub_dept,dept,division,sku,vendor,apparel_type,color,leg_fit,neck_type,pant_length,print_type,sleeve_length
https://dks.scene7.com/is/image/dkscdn/16UARWRMRSMLSSBRXAPU_Deep_Orchid,,,1273363,UA LOW IMPACT SPORTS BRA,UA SPORTS BRA UNDERWEAR,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16442498,UNDER ARMOUR,,Deep Orchid,,,,,
https://dks.scene7.com/is/image/dkscdn/16ADIMCCLSLTMTMLNATT_Dgh_Navy,,,F16APMX115,A TRAINING TOPS,A TRAINING,ADIDAS,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16961532,ADIDAS,,Dgh/Navy,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKMCRTDRYSTRPPTPS_Hydrogen_Blue,,,830841,N TENNIS TOPS,N TENNIS,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17652656,NIKE,,Hydrogen/Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/16CHAWCHMPNCRVYSHAPU_String_Thry_Mln_Pnch_Pink,,,B9373PSP17,CORE COMP SPORTS BRA,SPORTSBRAS,CHAMPION,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18060846,JBI/CHAMPION JOG BRA,,String Thry/Mln Pnch Pink,,,,,
https://dks.scene7.com/is/image/dkscdn/17RBKMSDRBKPRFRMNAPT_Vital_Blue,,,MAA27102,PB TRAINING TOPS,PB TRAINING,DSG,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17837681,DSG DIRECT,,Vital Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/16PUMWTRNSTNDRPYSAPB_True_Blue,,,590775,TRAINING BOTTOMS,PUMA TRAINING,PUMA,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17705897,PUMA N.A.,,True Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/16ADIWSTRPPYBRSHCAPU_Blue_Heather,,,F16APW863,A LOW IMPACT SPORTS BRA,A SPORTS BRA UNDERWEAR,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16846082,ADIDAS,,Blue Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/18ADIWHLTRBR20XXXAPU_White,,,F1853WTR141,A MED IMPACT SPORTS BRA,A SPORTS BRA UNDERWEAR,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19112942,ADIDAS,,White,,,,,
https://dks.scene7.com/is/image/dkscdn/17CA2WSTRPTNKXXXXAPT_Caviar_Deep_Teal,,,WAX11008S,C FITNESS TOPS,C FITNESS,CALIA,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18267664,DSG DIRECT,,Caviar/Deep Teal,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMNKDRFTKNTSSAPTXX_Deep_Roy_Blue_Wht_Lt_Blue,,,717758,N RUNNING TOPS,N RUNNING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16149867,NIKE,,Deep Roy Blue/Wht/Lt Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWSMLSSBRXXXXAPU_Sport_Fuchsia_Prism_Pink,,,832106,N LOW IMPACT SPORTS BRA,N SPORTS BRA UNDERWEAR,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17099055,NIKE,,Sport Fuchsia/Prism Pink,,,,,
https://dks.scene7.com/is/image/dkscdn/16LUCWPLSSTDHTHCPAPB_Lucy_Blk_Spacedye_Stripe,,,LU0A2V0R,L FITNESS BOTTOMS,L FITNESS,LUCY,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16974435,VF OUTDOOR INC (LUCY),,Lucy Blk Spacedye Stripe,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKMMNKDRYHDLGRNFT_Black_Cool_Grey,,,860467,N FLEECE TOPS,N FLEECE,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17797823,NIKE,,Black/Cool Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARWNGNRDFVRTLGAPB_Carbon_Heather_Black,,,1303334,UA TRAINING BOTTOMS,UA TRAINING,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17943453,UNDER ARMOUR,,Carbon Heather/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17ADIWSSTPXXXXXXXAPT_Black,,,F17SPWW400,A TRAINING TOPS,A TRAINING,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18008631,ADIDAS,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17NWBWNTRNSTHLFZPAPT_Pigment_Heather,,,WT71102,EB FITNESS TOPS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18629254,NEW BALANCE ATHL SHOE CO,,Pigment Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKMMNSWTTBM902APT_Charcoal_Heathr_Black,,,892213,N TRAINING TOPS,N TRAINING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18309515,NIKE,,Charcoal Heathr/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/18NWBWVLVSFTHDXXXAPT_Pigment_Heather,,,WT81451,EB FITNESS TOPS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19015875,NEW BALANCE ATHL SHOE CO,,Pigment Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARMSCHLL6BXRJCAPUB_White_Steel,,,1290365,UA UNDERWEAR,UA UNDERWEAR,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17296158,UNDER ARMOUR,,White/Steel,,,,,
https://dks.scene7.com/is/image/dkscdn/17JKYWCRSSCRSSDBCAPU_Red_Violet,,,9189SP17,O MED IMPACT SPORTS BRA,O SPORTS BRA UNDERWEAR,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18014429,JACQUES MORET INC,,Red Violet,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMMNKDFKNTTPLAPT_Paramount_Blue_Reflsilv,,,833565,N RUNNING TOPS,N RUNNING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17119853,NIKE,,Paramount Blue/Reflsilv,,,,,
https://dks.scene7.com/is/image/dkscdn/18ADIWCHNGVRSHRTXAPB_MGH_Black,,,S18AAW958D,A TRAINING BOTTOMS,A TRAINING,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18784853,ADIDAS,,MGH/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARMTHRDBRNSTRPAPT_Black,,,1306437,UA TRAINING TOPS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18818740,UNDER ARMOUR,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARWCGLGGNGXXXXAPB_Tgh_Ivory,,,1281237,UA COLD COMPRSSION BOTTMS,UA COLD COMPRESSION,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16605232,UNDER ARMOUR,,Tgh/Ivory,,,,,
https://dks.scene7.com/is/image/dkscdn/17RBKMSSNLSSTPRDPAPB_Ds_Blues_Drk_Denim_Pr_Wht,,,MAA27110,PB TRAINING BOTTOMS,PB TRAINING,DSG,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17908400,DSG DIRECT,,Ds Blues/Drk Denim/Pr Wht,,,,,
https://dks.scene7.com/is/image/dkscdn/17AU2MSMLSSSSTPXXAPT_Legion_Blue_Heather,,,MSS200312,SS TRAINING TOPS,SS TRAINING,SECOND SKIN,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17908990,DSG DIRECT,,Legion Blue Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/17AU2WTRNNGMSHBCKAPT_Pure_Black_Heather,,,WSS100306,SS TRAINING TOPS,SS TRAINING,SECOND SKIN,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18661234,DSG DIRECT,,Pure Black Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARMTHRDBRNSMLSAPTB_Tourmaline_Teal,,,1320201,UA TRAINING TOPS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18825321,UNDER ARMOUR,,Tourmaline Teal,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARMTHRDBRNSMLSAPTA_Bayou_Blue_Graphite,,,1298912,UA TRAINING TOPS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17920437,UNDER ARMOUR,,Bayou Blue/Graphite,,,,,
https://dks.scene7.com/is/image/dkscdn/16CHAWTCHFLC14ZPPAPT_Black_Space_Dye,,,W0973,FLEECE TOPS,FLEECE,CHAMPION,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17430913,JBI/CHAMPION JOG BRA,,Black Space Dye,,,,,
https://dks.scene7.com/is/image/dkscdn/18NIKWFRNCHTRRYRCAPB_Lt_Zitron,,,AJ2897,N TRAINING BOTTOMS,N TRAINING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18321929,NIKE,,Lt Zitron,,,,,
https://dks.scene7.com/is/image/dkscdn/17BSJWSPLTSDLNGMSAPT_White_Black,,,EKX2T11,EB FITNESS TOPS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18272485,BETSEY JOHNSON PERFORMANCE,,White/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17NWBWLYRTNKXXXXXAPT_Sea_Salt_Stripe,,,WT73149,EB FITNESS TOPS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18012908,NEW BALANCE ATHL SHOE CO,,Sea Salt Stripe,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWHYPRWRMNGNRAPT_Racer_Pink,,,856291,N COLD COMPRESSION TOPS,N COLD COMPRESSION,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18204115,NIKE,,Racer Pink,,,,,
https://dks.scene7.com/is/image/dkscdn/18PUMWCMLGGNGSXXXAPB_Cotton_Black,,,855598,PUMA BOTTOMS,PUMA FITNESS,PUMA,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19171210,PUMA N.A.,,Cotton Black,,,,,
https://dks.scene7.com/is/image/dkscdn/18BSJWVRSZDSTRPCHAPT_Black_White,,,EMX1T85,EB FITNESS TOPS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19077801,BETSEY JOHNSON PERFORMANCE,,Black/White,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKMMNKSHRTFSTBAPB_Black_Black,,,831404,N BASKETBALL BOTTOMS,N BASKETBALL,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17786553,NIKE,,Black/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWNGNRDCHYPRWAPB_Dark_Grey_Black,,,856228,N COLD COMPRSSION BOTTMS,N COLD COMPRESSION,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18074819,NIKE,,Dark Grey/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARMSPRTSTYLCRVAPT_Academy_White,,,1306492,UA TRAINING TOPS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18565743,UNDER ARMOUR,,Academy/White,,,,,
https://dks.scene7.com/is/image/dkscdn/18RBKWCWC14ZPSDXXAPT_SD_Blue_Slate_Digi_Blue,,,WAA28120SD,PB COLD COMPRESSION TOPS,PB COLD COMPRESSION,DSG,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19011167,DSG DIRECT,,SD Blue Slate/Digi Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARMRD20SSXXXXXAPT_Academy_Stealth_Gray,,,1306428,UA TRAINING TOPS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18602853,UNDER ARMOUR,,Academy/Stealth Gray,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWLGHTSTRKTMPAPB_Lt_Photo_Blue_White,,,831290Z,TEMPO TRACK SHORT,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17460694,NIKE,,Lt Photo Blue/White,,,,,
https://dks.scene7.com/is/image/dkscdn/18ADIMDDSZNWVNSTRATB_Black,,,S1854MZNE116,A TRAINING BOTTOMS,A TRAINING,ADIDAS,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19032532,ADIDAS,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17JQQWRGNLSSP18TRAPB_Dark_Steel,,,S1825W901,AO TRAINING BOTTOMS,A ORIGINALS,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18563971,ADIDAS,,Dark Steel,,,,,
https://dks.scene7.com/is/image/dkscdn/17BSJWHLLWKNDSTRPAPT_Charcoal_White,,,ELX7T31,EB FITNESS TOPS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18841759,BETSEY JOHNSON PERFORMANCE,,Charcoal Grey/White,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARMPRJCTRCKVNSAPTA_Black_Green_Typhoon,,,1321408,UA TRAINING TOPS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18602967,UNDER ARMOUR,,Black/Green Typhoon,,,,,
https://dks.scene7.com/is/image/dkscdn/17NWBWSSNLSSTNKXXAPT_Overcast_Heather,,,WT73230,EB RUN TOPS,EB RUNNING,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17988366,NEW BALANCE ATHL SHOE CO,,Overcast Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/18NIKWLGNDTXXXXXXAPT_Midnight_Spruce,,,922964SU18Z,N PLUS TOPS,N PLUS,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19149420,NIKE,,Midnight Spruce,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKMMNSWV15SHRTAPBA_Clay_Grn_Htr_Clay_Grn_Wht,,,885925,N TRAINING BOTTOMS,N TRAINING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18310815,NIKE,,Clay Grn/Htr/Clay Grn/Wht,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKMMNSWV15SHRTAPBA_Lt_Bone_Htr_Lt_Bone_Blk,,,885925,N TRAINING BOTTOMS,N TRAINING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18310815,NIKE,,Lt Bone/Htr/Lt Bone/Blk,,,,,
https://dks.scene7.com/is/image/dkscdn/17AY8WPLSLSTXXXXXAPT_Black,,,24287RB,EB FITNESS TOPS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18595387,JJ'S MAE (RAINBEAU),,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17ADIWFRNCHTRRYCHAPT_Real_Coral,,,S18AAW954D,A TRAINING TOPS,A TRAINING,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18382579,ADIDAS,,Real Coral,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKMNP3QTHTHRTGAPB_Lt_Carbon_Thndr_Blu_Blk,,,876643Z,N COMPRESSION BOTTOMS,N CORE COMPRESSION,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18603401,NIKE,,Lt Carbon/Thndr Blu/Blk,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKMNPHTHRFTTDLAPT_White_White_Black,,,922181Z,N COMPRESSION TOPS,N CORE COMPRESSION,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18603448,NIKE,,White/White/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/18NIKMMNPTNKFTTDHAPT_Burgundy_Crush,,,AQ7879,N COMPRESSION TOPS,N CORE COMPRESSION,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18780935,NIKE,,Burgundy Crush,,,,,
https://dks.scene7.com/is/image/dkscdn/18ADIMXSPNTSHRTXXATB_Black_White,,,S18APM203D,A TRAINING BOTTOMS,A TRAINING,ADIDAS,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18771356,ADIDAS,,Black/White,,,,,
https://dks.scene7.com/is/image/dkscdn/17ADIWCRSSBCKBRNDAPU_Legend_Ink,,,F17APW228Z,A LOW IMPACT SPORTS BRA,A SPORTS BRA UNDERWEAR,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18468525,ADIDAS,,Legend Ink,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARMSPRTSTYLCRVAPT_Graphite,,,1306492,UA TRAINING TOPS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18565743,UNDER ARMOUR,,Graphite,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARWWMNSTCHMCRSAPT_Royal,,,1276211,UA TRAINING TOPS,UA TRAINING,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18463743,UNDER ARMOUR,,Royal,,,,,
https://dks.scene7.com/is/image/dkscdn/18NWBW247SPRTLGGNAPB_Black_Multi,,,WP81511,EB FITNESS BOTTOMS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19023420,NEW BALANCE ATHL SHOE CO,,Black Multi,,,,,
https://dks.scene7.com/is/image/dkscdn/17NWBWTRNSFRMTNKSAPTA_Pink_Navy,,,WT73122,EB FITNESS TOPS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18625656,NEW BALANCE ATHL SHOE CO,,Alpha Pink/Navy,,,,,
https://dks.scene7.com/is/image/dkscdn/17CHAWCHMPNBSLTMXAPU_Ombre_Stripe_Multi_Black,,,B1095P,HIGH IMPACT SPORTS BRA,SPORTSBRAS,CHAMPION,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18595199,JBI/CHAMPION JOG BRA,,Ombre Stripe Multi/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16MVGWRBNDRCRXXXXAPUX_Navy_Jacquard,,,350037,O HIGH IMPACT SPORTS BRA,O SPORTS BRA UNDERWEAR,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,13215523,MOVING COMFORT,,Navy Jacquard,,,,,
https://dks.scene7.com/is/image/dkscdn/16MVGWRBNDRCRXXXXAPUX_Crush_Jacquard,,,350037,O HIGH IMPACT SPORTS BRA,O SPORTS BRA UNDERWEAR,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,13215523,MOVING COMFORT,,Crush Jacquard,,,,,
https://dks.scene7.com/is/image/dkscdn/16MVGWRBNDRCRXXXXAPUX_Charcoal_Fiesta,,,350037,O HIGH IMPACT SPORTS BRA,O SPORTS BRA UNDERWEAR,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,13215523,MOVING COMFORT,,Charcoal/Fiesta,,,,,
https://dks.scene7.com/is/image/dkscdn/16RBKWPTGHTFTCPRPAPB_Grad_Stripe_Gray_Purp,,,WAA01025TPRT,PB FITNESS BOTTOMS,PB FITNESS,DSG,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15242226,DSG DIRECT,,Grad Stripe Gray/Purp,,,,,
https://dks.scene7.com/is/image/dkscdn/16SOFWPRFRMNCRCRXAPT_Rosewater_Neon_Pink,,,1510V,O TRAINING TOPS,O TRAINING,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,14548078,SOFFE,,Rosewater/Neon Pink,,,,,
https://dks.scene7.com/is/image/dkscdn/16RBKWNVLTYVCTRT2APT_Sd_Blu_Spt_Ex_Tel_Cap_Brz,,,WAA01728,PB TRAINING TOPS,PB TRAINING,DSG,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15241476,DSG DIRECT,,Sd Blu Spt/Ex Tel/Cap Brz,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARWPRNTDPRFCTPAPB_Black_Cerise,,,1254029P,UA RUNNING BOTTOMS,UA RUNNING,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15200464,UNDER ARMOUR,,Black/Cerise,,,,,
https://dks.scene7.com/is/image/dkscdn/16LUCWFTNSSFXTNKXAPT_Petunia_Spacedye,,,112169Z,L FITNESS TOPS,L FITNESS,LUCY,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15166592,VF OUTDOOR INC (LUCY),,Petunia Spacedye,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMNKDRFTTCHLSAPT_Blue_Lagoon,,,644371,N TRAINING TOPS,N TRAINING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,15157991,NIKE,,Blue Lagoon,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWPRPTCHWRK3SAPB_Light_Aqua,,,642572,N COMPRESSION BOTTOMS,N CORE COMPRESSION,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15437974,NIKE,,Light Aqua,,,,,
https://dks.scene7.com/is/image/dkscdn/16RBKWCRMLNGSMLSSAPU_Candy_Bry_Mocha_Lt_Nectar,,,WAA01403,PB LOW IMPACT SPORTS BRA,PB SPORTS BRA UNDERWEAR,DSG,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,14310729,DSG DIRECT,,Candy/Bry Mocha/Lt Nectar,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMFLYXL30SHRTAPB_Black,,,667446,N TRAINING BOTTOMS,N TRAINING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,15433596,NIKE,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWDRFTKNTTNKXAPT_Game_Royal,,,645032,N RUNNING TOPS,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15141872,NIKE,,Game Royal,,,,,
https://dks.scene7.com/is/image/dkscdn/16SOFWSFFDRSHRTXXAPB_Blk_Blue_Light_Chevron,,,1110V,O TRAINING BOTTOMS,O TRAINING,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,14548120,SOFFE,,Blk/Blue Light Chevron,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARMTCH14ZPXXXXAPT_Midnight_Navy_Steel,,,1242220,UA TRAINING TOPS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,13924733,UNDER ARMOUR,,Midnight Navy/Steel,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMNKDRFTKNTSSAPTXX_Black_Cool_Grey,,,717758,N RUNNING TOPS,N RUNNING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16149867,NIKE,,Cool Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMNKDRFTTCHLSAPT_Obsidian,,,644371,N TRAINING TOPS,N TRAINING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,15157991,NIKE,,Obsidian,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWSWSHSPRTHDBSPRX_Hyper_Jade_Rio_Teal,,,NJND6,SPORTBANDS,N ACCESSORIES,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16257352,ENI JR286,,Hyper Jade/Rio Teal,,,,,
https://dks.scene7.com/is/image/dkscdn/16ADIWLTMTFLCSTRPAPT_Vivid_Mint_Power_Purple,,,F14APW664Z,A FLEECE TOPS,A FLEECE,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,14749509,ADIDAS,,Vivid Mint/Power Purple,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWPRSWSHHDBNDSPR_Black_White,,,NJNB6,SPORTBANDS,N ACCESSORIES,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15800898,ENI JR286,,Black/White,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARWCLPSBRPRNTDAPU_Speed_Green_Jungle_Speed,,,1251753,UA MED IMPACT SPORTS BRA,UA SPORTS BRA UNDERWEAR,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,14743848,UNDER ARMOUR,,Speed Green Jungle Speed,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMNKDRFTTCHLSAPTX_Black,,,620636,N TRAINING TOPS,N TRAINING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,14702094,NIKE,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARMMNTNKXXXXXXAPT_Electric_Blue,,,1271600,UA TRAINING TOPS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16116988,UNDER ARMOUR,,Electric Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARMTCH14ZPXXXXAPT_Black_Black_Black,,,1242220,UA TRAINING TOPS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,13924733,UNDER ARMOUR,,Black/Black/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16RBKWFPRNTDLGGNGAPB_Dot_Dye_Caviar_Alloy,,,WAA01711PRT,PB FITNESS BOTTOMS,PB FITNESS,DSG,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15002666,DSG DIRECT,,Dot Dye Caviar/Alloy,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWPRNTD6PCKHDSPRX_Black_Deep_Royal_Blue,,,NJN65,SPORTBANDS,N ACCESSORIES,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15090965,ENI JR286,,Black/Deep Royal Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/16ADIWTR15TRNNGPNAPB_Black_White,,,S1506GHTT015W,A SOCCER BOTTOMS,A SOCCER,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15198573,ADIDAS,,Black/White,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWTMPSHRTMTRXAPB_Voltage_Green,,,719779,TEMPO TRACK SHORT,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16131942,NIKE,,Voltage Green,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARMTCHPPVRHNLYAPT_Black_Black,,,1274511-TWIST,UA TRAINING TOPS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16176387,UNDER ARMOUR,,Black/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWPR38BTSHRTXAPB_Lt_Crimson_Black,,,683690,N COMPRESSION BOTTOMS,N CORE COMPRESSION,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15927223,NIKE,,Lt Crimson/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWMDRNTMPQLBRAPB_Chalk_Blue,,,723944,N RUNNING BOTTOMS,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16132330,NIKE,,Chalk Blue,,,,,
